TEMPLATE_ID,FILE_NAME,FRAME,RIGHT_EYE_X,RIGHT_EYE_Y,LEFT_EYE_X,LEFT_EYE_Y,NOSE_BASE_X,NOSE_BASE_Y
1893,Gerrit_Zalm/Gerrit_Zalm_0001.jpg,,99.7613,118.996,147.278,110.02,129.28,145.215
1895,Gerry_Kelly/Gerry_Kelly_0001.jpg,,106.251,121.183,143.207,110.842,126.163,145.031
1897,Ghassan_Elashi/Ghassan_Elashi_0001.jpg,,107.722,115.506,143.813,116.003,126.689,139.015
1898,Gholamreza_Aghazadeh/Gholamreza_Aghazadeh_0001.jpg,,102.562,113.986,145.892,113.683,123.206,143.417
1900,Giancarlo_Fisichella/Giancarlo_Fisichella_0001.jpg,,103.694,110.494,148.066,114.375,123.813,138.456
1902,Gianni_Agnelli/Gianni_Agnelli_0001.jpg,,100.942,114.726,152.998,115.086,120.869,159.809
1903,Giannina_Facio/Giannina_Facio_0001.jpg,,106.698,111.897,148.397,110.628,133.745,140.024
1904,Gideon_Black/Gideon_Black_0001.jpg,,108.725,112.16,150.823,116.634,124.127,141.063
1905,Gideon_Yago/Gideon_Yago_0001.jpg,,105.235,114.699,149.825,111.497,134.002,142.318
1906,Gil_Cates/Gil_Cates_0001.jpg,,107.883,111.771,145.233,112.194,131.136,137.417
1909,Gilberto_Simoni/Gilberto_Simoni_0001.jpg,,106.293,110.871,146.174,114.846,122.481,137.742
1910,Gilles_Panizzi/Gilles_Panizzi_0001.jpg,,98.8675,111.008,147.547,111.163,126.214,143.915
1912,Gina_Centrello/Gina_Centrello_0001.jpg,,102.622,113.648,144.714,113.566,121.632,143.154
1913,Gina_Gershon/Gina_Gershon_0001.jpg,,101.335,109.173,147.83,111.14,124.966,139.971
1914,Gina_Lollobrigida/Gina_Lollobrigida_0001.jpg,,105.127,113.833,153.473,115.139,120.383,152.023
1915,Gina_Torres/Gina_Torres_0001.jpg,,100.083,113.085,141.574,111.544,117.063,145.332
1916,Giovanny_Cordoba/Giovanny_Cordoba_0001.jpg,,103.619,114.073,141.477,111.615,117.356,141.884
1918,Giselle_Estefania_Tavarelli/Giselle_Estefania_Tavarelli_0001.jpg,,104.433,115.467,147.933,117.074,126.902,142.707
1919,Giulietta_Masina/Giulietta_Masina_0001.jpg,,100.773,113.096,144.699,117.316,117.988,145.665
1920,Giulio_Andreotti/Giulio_Andreotti_0001.jpg,,106.271,120.364,144.995,108.964,132.956,141.064
1922,Giuseppe_Morchio/Giuseppe_Morchio_0001.jpg,,106,117.132,143.76,112.68,127.487,137.892
1925,Glen_Clark/Glen_Clark_0001.jpg,,104.796,114.259,144.737,114.93,122.365,143.405
1926,Glen_DaSilva/Glen_DaSilva_0001.jpg,,106.121,115.984,147.375,114.852,127.12,143.32
1927,Glen_Sather/Glen_Sather_0001.jpg,,107.781,114.974,145.584,114.997,127.971,138.413
1928,Glenn_Plummer/Glenn_Plummer_0001.jpg,,109.011,117.435,144.279,113.66,125.544,143.974
1929,Glenn_Rivers/Glenn_Rivers_0001.jpg,,101.077,111.305,148.508,115.867,123.234,140.632
1930,Glenn_Tilton/Glenn_Tilton_0001.jpg,,107.485,113.629,150.343,114.25,131.008,145.119
1932,Gloria_Gaynor/Gloria_Gaynor_0001.jpg,,101.926,119.384,149.212,120.279,126.599,142.26
1937,Gong_Li/Gong_Li_0001.jpg,,104.632,117.653,146.979,117.9,125.205,144.242
1938,Gong_Ruina/Gong_Ruina_0001.jpg,,105.829,112.596,145.461,118.051,123.47,141.523
1939,Gonzalo_Barrientos/Gonzalo_Barrientos_0001.jpg,,103.15,117.89,142.055,110.804,128.455,137.525
1942,Goran_Zivkovic/Goran_Zivkovic_0001.jpg,,98.9884,111.397,146.194,108.07,127.446,145.873
1943,Gordana_Grubin/Gordana_Grubin_0001.jpg,,108.436,118.393,145.767,113.021,129.925,140.482
1944,Gorden_Tallis/Gorden_Tallis_0001.jpg,,109.421,113.393,145.884,116.73,123.976,139.038
1947,Gordon_Cooper/Gordon_Cooper_0001.jpg,,104.896,116.901,147.595,117.453,132.786,153.282
1948,Gordon_Lightfoot/Gordon_Lightfoot_0001.jpg,,102.956,115.067,144.895,120.651,118.346,146.862
1949,Gordon_McDonald/Gordon_McDonald_0001.jpg,,110.824,114.466,149.819,112.576,132.757,139.216
1950,Gore_Verbinski/Gore_Verbinski_0001.jpg,,104.819,111.273,146.305,106.613,127.527,135.598
1951,Gore_Vidal/Gore_Vidal_0001.jpg,,102.362,115.021,147.625,111.626,125.889,143.638
1952,Grace_Brinell/Grace_Brinell_0001.jpg,,105.859,114.695,144.662,116.345,124.988,142.638
1953,Grace_Dodd/Grace_Dodd_0001.jpg,,100.203,116.601,145.37,109.184,127.392,133.464
1954,Grace_Kelly/Grace_Kelly_0001.jpg,,102.765,115.741,148.573,111.818,127.82,140.068
1955,Gracia_Burnham/Gracia_Burnham_0001.jpg,,106.588,116.231,147.665,107.916,123.124,145.013
1956,Graciano_Rocchigiani/Graciano_Rocchigiani_0001.jpg,,103.279,110.987,141.699,116.005,119.821,137.315
1958,Grady_Little/Grady_Little_0001.jpg,,97.8892,117.612,163.332,113.781,118.6,153.983
1959,Graeme_Lloyd/Graeme_Lloyd_0001.jpg,,105.185,112.346,142.921,107.356,127.666,137.448
1960,Graeme_Smith/Graeme_Smith_0001.jpg,,100.867,113.21,149.555,112.681,127.873,146.332
1961,Graham_Bentley/Graham_Bentley_0001.jpg,,106.777,112.003,144.769,114.174,123.679,138.467
1963,Grant_Rossenmeyer/Grant_Rossenmeyer_0001.jpg,,106.593,113.717,150.017,114.668,122.746,145.666
1965,Greg_Frers/Greg_Frers_0001.jpg,,102.51,118.069,141.907,112.396,120.701,143.83
1967,Greg_Hennigar/Greg_Hennigar_0001.jpg,,105.136,115.729,147.455,114.601,123.475,146.962
1968,Greg_Hodge/Greg_Hodge_0001.jpg,,104.803,113.278,147.651,115.851,125.248,141.624
1969,Greg_Kinnear/Greg_Kinnear_0001.jpg,,106.407,114.457,147.803,120.529,126.104,143.684
1970,Greg_Kinsey/Greg_Kinsey_0001.jpg,,105.625,111.581,141.764,123.417,120.722,134.804
1974,Gregg_Berhalter/Gregg_Berhalter_0001.jpg,,108.659,115.958,146.187,114.643,121.241,145.513
1976,Gregor_Gysi/Gregor_Gysi_0001.jpg,,117.696,112.793,147.986,112.239,142.726,138.249
1977,Gregorio_Honasan/Gregorio_Honasan_0001.jpg,,105.682,112.547,146.021,112.537,128.085,141.67
1978,Gregorio_Rosal/Gregorio_Rosal_0001.jpg,,105.97,111.325,147.815,114.281,122.757,139.047
1981,Gregory_Peck/Gregory_Peck_0001.jpg,,103.116,117.953,147.225,112.091,129.952,145.223
1982,Gretchen_Mol/Gretchen_Mol_0001.jpg,,101.676,113.745,146.235,113.703,120.682,146.503
1983,Griffin_Colvin/Griffin_Colvin_0001.jpg,,105.247,112.43,140.411,116.876,114.308,140.479
1985,Guangdong_Ou_Guangyuan/Guangdong_Ou_Guangyuan_0001.jpg,,104.278,115.274,146.317,114.156,125.188,141.16
1986,Guennadi_Chipouline/Guennadi_Chipouline_0001.jpg,,103.567,115.393,148.536,112.418,126.63,140.456
1987,Guenter_Verheugen/Guenter_Verheugen_0001.jpg,,103.564,112.022,149.757,114.861,125.337,140.996
1989,Guillaume_Cannet/Guillaume_Cannet_0001.jpg,,110.516,113.914,149.408,116.079,122.94,147.497
1990,Guillaume_Depardieu/Guillaume_Depardieu_0001.jpg,,105.12,112.632,146.757,113.536,129.581,147.598
1994,Guillermo_Monroy/Guillermo_Monroy_0001.jpg,,104.224,118.886,143.432,113.298,128.434,139.322
1996,Guillermo_Ruiz_Polanco/Guillermo_Ruiz_Polanco_0001.jpg,,105.204,115.777,146.421,118.353,125.399,143.429
1997,Gunilla_Backman/Gunilla_Backman_0001.jpg,,103.324,117.012,142.847,117.208,127.702,142.995
1999,Gus_Frerotte/Gus_Frerotte_0001.jpg,,105.986,112.689,146.182,117.585,122.363,136.669
2001,Gustavo_Cisneros/Gustavo_Cisneros_0001.jpg,,105.966,113.877,142.503,118.714,121.285,139.87
2002,Gustavo_Franco/Gustavo_Franco_0001.jpg,,106.87,107.655,145.357,119.506,118.006,136.806
2004,Gustavo_Noboa/Gustavo_Noboa_0001.jpg,,104.152,112.593,154.596,112.424,123.797,152.42
2005,Gustavo_Terrazas/Gustavo_Terrazas_0001.jpg,,103.69,109.499,150.913,119.672,126.542,138.073
2006,Guus_Hiddink/Guus_Hiddink_0001.jpg,,104.164,114.114,147.989,111.858,128.158,143.444
2009,Guy_Verhofstadt/Guy_Verhofstadt_0001.jpg,,207.572,151.841,241.602,150.206,229.114,183.899
2010,Gwen_Stefani/Gwen_Stefani_0001.jpg,,98.2236,113.535,139.346,115.311,116.27,140.061
2015,Hadley_Bilger/Hadley_Bilger_0001.jpg,,102.579,112.884,149.853,113.564,127.999,143.87
2017,Hal_McCoy/Hal_McCoy_0001.jpg,,106.16,111.758,141.901,118.671,119.197,133.968
2018,Hal_Sellers/Hal_Sellers_0001.jpg,,105.204,114.547,145.997,115.61,122.911,143.047
2020,Halbert_Fillinger/Halbert_Fillinger_0001.jpg,,104.598,118.586,145.514,115.612,125.108,145.827
2026,Hamid_Efendi/Hamid_Efendi_0001.jpg,,104.641,110.986,143.915,112.241,122.733,142.37
2029,Hamza_Atiya_Muhsen/Hamza_Atiya_Muhsen_0001.jpg,,104.762,114.901,147.254,113.702,127.468,136.968
2032,Hana_Makhmalbaf/Hana_Makhmalbaf_0001.jpg,,102.59,112.802,145.946,110.254,127.634,136.995
2034,Hana_Urushima/Hana_Urushima_0001.jpg,,104.213,124.222,143.023,111.826,122.861,152.736
2037,Hank_Azaria/Hank_Azaria_0001.jpg,,105.679,112.949,146.106,112.016,119.812,141.107
2038,Hank_Bass/Hank_Bass_0001.jpg,,106.114,117.36,146.417,107.387,131.272,139.525
2042,Hanns_Schumacher/Hanns_Schumacher_0001.jpg,,104.944,110.738,141.421,113.079,131.761,147.276
2045,Hans_Corell/Hans_Corell_0001.jpg,,109.598,102.889,145.143,120.211,115.584,135.754
2047,Hans_Leistritz/Hans_Leistritz_0001.jpg,,104.092,109.996,145.901,113.67,118.726,143.062
2048,Hans_Peter_Briegel/Hans_Peter_Briegel_0001.jpg,,105.887,115.956,147.087,108.624,129.28,141.919
2051,Harland_Braun/Harland_Braun_0001.jpg,,103.544,114.489,144.359,115.906,122.436,140.969
2052,Harold_Brown/Harold_Brown_0001.jpg,,103.869,114.768,144.358,111.372,126.837,141.941
2053,Harold_Scott/Harold_Scott_0001.jpg,,102.523,119.375,146.782,112.306,120.998,142.019
2054,Harriet_Lessy/Harriet_Lessy_0001.jpg,,100.877,112.873,148.139,116.999,120.297,141.833
2061,Harvey_Wachsman/Harvey_Wachsman_0001.jpg,,103.038,115.163,144.746,115.978,124.587,141.369
2064,Hashan_Tillakaratne/Hashan_Tillakaratne_0001.jpg,,105.367,114.495,149.038,112.984,125.319,139.622
2068,Hassanal_Bolkiah/Hassanal_Bolkiah_0001.jpg,,107.472,109.676,147.486,114.845,127.077,144.848
2069,Hatsui_Hasuike/Hatsui_Hasuike_0001.jpg,,104.955,120.677,142.815,107.881,129.803,138.714
2070,Haydar_Aliyev/Haydar_Aliyev_0001.jpg,,105.626,112.335,147.247,105.598,128.603,146.671
2071,Hayden_Panettiere/Hayden_Panettiere_0001.jpg,,105.33,116.516,145.349,113.769,128.93,140.2
2074,Heather_Chinnock/Heather_Chinnock_0001.jpg,,103.178,112.676,147.517,116.085,124.034,145.357
2075,Heather_Locklear/Heather_Locklear_0001.jpg,,105.958,112.754,146.06,115.328,123.183,140.642
2077,Heather_Whitestone_McCallum/Heather_Whitestone_McCallum_0001.jpg,,107.387,114.013,147.383,113.953,131.226,144.072
2078,Heather_Willson/Heather_Willson_0001.jpg,,99.9127,120.395,145.469,113.274,129.258,141.544
2080,Hector_Grullon/Hector_Grullon_0001.jpg,,105.712,111.915,150.165,112.662,130.533,142.28
2081,Hector_Mitelman/Hector_Mitelman_0001.jpg,,104.251,116.296,144.124,115.519,124.936,140.453
2082,Hedayat_Amin_Arsala/Hedayat_Amin_Arsala_0001.jpg,,104.535,113.883,144.04,118.411,124.727,146.571
2086,Heinrich_Wolfgang/Heinrich_Wolfgang_0001.jpg,,102.509,113.774,140.913,109.983,125.889,137.352
2089,Helen_Alvare/Helen_Alvare_0001.jpg,,102.327,110.971,149.306,119.347,123.412,148.938
2091,Helen_Darling/Helen_Darling_0001.jpg,,108.916,113.214,147.387,115.301,129.4,144.051
2092,Helena_Schneider/Helena_Schneider_0001.jpg,,98.2662,117.956,144.112,110.772,126.534,140.229
2093,Helene_Eksterowicz/Helene_Eksterowicz_0001.jpg,,103.479,113.209,150.043,114.486,122.956,140.995
2094,Helio_Castroneves/Helio_Castroneves_0001.jpg,,106.813,122.025,142.09,111.715,131.932,141.014
2095,Helio_Rubens_Garcia/Helio_Rubens_Garcia_0001.jpg,,106.952,112.369,146.15,115.16,127.199,143.77
2096,Helmut_Panke/Helmut_Panke_0001.jpg,,102.737,117.32,144.162,112.645,128.494,139.448
2097,Helo_Pinheiro/Helo_Pinheiro_0001.jpg,,103.365,116.859,145.039,113.827,118.387,145.186
2098,Henk_Bekedam/Henk_Bekedam_0001.jpg,,103.235,115.819,145.41,112.149,128.146,142.111
2099,Henning_Scherf/Henning_Scherf_0001.jpg,,106.921,108.275,148.875,118.223,121.262,142.199
2100,Henri_Proglio/Henri_Proglio_0001.jpg,,105.783,111.429,147.294,116.258,124.377,142.381
2102,Henry_Castellanos/Henry_Castellanos_0001.jpg,,105.503,113.14,149.032,116.645,122.75,143.316
2103,Henry_Hilow/Henry_Hilow_0001.jpg,,100.561,116.763,139.021,112.879,131.578,141.011
2104,Henry_Hyde/Henry_Hyde_0001.jpg,,106.425,112.3,149.381,116.007,126.16,141.659
2105,Henry_Kissinger/Henry_Kissinger_0001.jpg,,104.439,108.503,141.951,113.747,127.174,145.612
2106,Henry_Suazo/Henry_Suazo_0001.jpg,,100.196,115.485,149.372,116.062,125.643,140.522
2107,Herb_Brooks/Herb_Brooks_0001.jpg,,102.35,116.315,144.728,109.076,125.408,148.139
2108,Herb_Dhaliwal/Herb_Dhaliwal_0001.jpg,,102.609,111.954,148.79,116.418,122.119,146.249
2109,Herb_Ritts/Herb_Ritts_0001.jpg,,103.554,117.053,147.015,112.097,129.236,141.836
2111,Herbert_Haupt/Herbert_Haupt_0001.jpg,,105.939,111.291,149.092,114.73,122.896,139.269
2112,Herbie_Hancock/Herbie_Hancock_0001.jpg,,105.787,112.021,146.892,113.967,126.105,135.908
2113,Herman_Edwards/Herman_Edwards_0001.jpg,,107.405,112.385,147.117,116.936,126.198,139.185
2114,Herman_Moore/Herman_Moore_0001.jpg,,99.5181,115.333,148.404,114.886,124.367,142.634
2115,Hermando_Harton/Hermando_Harton_0001.jpg,,103.257,116.648,146.361,116.345,125.857,145.63
2117,Hermes_Gamonal/Hermes_Gamonal_0001.jpg,,107.843,111.921,152.024,113.738,127.609,143.34
2118,Hermogenes_Ebdane_Jr/Hermogenes_Ebdane_Jr_0001.jpg,,102.645,116.694,148.152,113.94,120.318,150.039
2119,Hernan_Crespo/Hernan_Crespo_0001.jpg,,103.243,110.163,147.752,110.784,132.075,141.511
2120,Hernan_Diaz/Hernan_Diaz_0001.jpg,,,,,,,
2122,Hestrie_Cloette/Hestrie_Cloette_0001.jpg,,106.305,109.669,149.027,117.351,124.545,138.73
2125,Hideki_Sato/Hideki_Sato_0001.jpg,,102.868,116.32,143.822,113.597,120.184,147.462
2126,Hidetoshi_Nakata/Hidetoshi_Nakata_0001.jpg,,108.32,114.826,144.102,120.819,122.737,143.034
2127,Hikmat_al-Azzawi/Hikmat_al-Azzawi_0001.jpg,,105.447,108.783,145.642,110.03,124.119,138.773
2129,Hilary_McKay/Hilary_McKay_0001.jpg,,105.732,112.743,145.606,115.753,128.876,140.553
2130,Hilda_Fortune/Hilda_Fortune_0001.jpg,,109.306,115.326,149.912,112.505,126.26,134.256
2132,Hilmi_Akin_Zorlu/Hilmi_Akin_Zorlu_0001.jpg,,106.611,116.545,146.859,113.565,131.449,143.587
2134,Himmler_Rebu/Himmler_Rebu_0001.jpg,,98.8003,113.821,151.162,114.394,125.605,143.944
2136,Hiroki_Gomi/Hiroki_Gomi_0001.jpg,,104.725,113.961,147.293,112.855,131.588,141.848
2137,Hiroyuki_Yoshino/Hiroyuki_Yoshino_0001.jpg,,105.274,118.94,144.823,113.795,125.343,144.747
2139,Hisashi_Owada/Hisashi_Owada_0001.jpg,,106.262,111.629,149.987,116.399,124.475,142.996
2140,Hisham_Halawi/Hisham_Halawi_0001.jpg,,106.691,115.255,148.215,108.043,132.176,142.683
2142,Hitoshi_Oshitani/Hitoshi_Oshitani_0001.jpg,,102.782,110.989,143.986,113.951,121.221,138.86
2143,Hitoshi_Tanaka/Hitoshi_Tanaka_0001.jpg,,106.185,113.787,149.475,110.954,129.278,141.305
2144,Hoda_Asfor/Hoda_Asfor_0001.jpg,,98.6582,121.151,145.874,116.826,124.717,147.848
2146,Holly_Robinson_Peete/Holly_Robinson_Peete_0001.jpg,,100.88,111.465,145.57,111.68,123.471,140.08
2147,Hong_Myung/Hong_Myung_0001.jpg,,102.7,114.15,147.1,112.563,126.76,142.678
2149,Horace_Donovan_Reid/Horace_Donovan_Reid_0001.jpg,,105.508,115.574,148.845,115.007,127.223,139.17
2150,Horace_Newcomb/Horace_Newcomb_0001.jpg,,102.081,112.998,142.553,114.012,123.646,137.775
2151,Horacio_de_Jesus_Montoya/Horacio_de_Jesus_Montoya_0001.jpg,,103.285,116.737,137.292,112.608,113.391,143.886
2152,Horacio_Julio_Pina/Horacio_Julio_Pina_0001.jpg,,103.095,112.84,145.556,119.039,124.989,142.382
2156,Howard_Ross/Howard_Ross_0001.jpg,,105.856,113.79,145.528,118.227,125.166,142.577
2159,Howard_Stern/Howard_Stern_0001.jpg,,102.698,118.926,149.676,111.94,126.774,145.944
2160,Howard_Stringer/Howard_Stringer_0001.jpg,,106.209,111.909,145.63,115.015,126.269,134.529
2161,Howard_Wilkinson/Howard_Wilkinson_0001.jpg,,106.619,111.972,149.343,113.141,125.766,142.337
2162,Hrithik_Roshan/Hrithik_Roshan_0001.jpg,,105.317,116.805,145.634,112.567,120.499,142.426
2164,Hu_Maoyuan/Hu_Maoyuan_0001.jpg,,105.058,113.843,144.609,117.803,123.539,141.645
2165,Huan_Chung_Yi/Huan_Chung_Yi_0001.jpg,,101.56,109.691,143.927,115.783,123.965,135.566
2166,Huang_Suey-Sheng/Huang_Suey-Sheng_0001.jpg,,102.799,116.225,145.561,114.126,126.856,142.476
2167,Hubert_Green/Hubert_Green_0001.jpg,,107.294,111.935,146.803,115.236,126.58,140.243
2168,Hubie_Brown/Hubie_Brown_0001.jpg,,105.735,115.637,147.965,113.138,119.884,142.03
2169,Hugh_Campbell/Hugh_Campbell_0001.jpg,,106.663,113.511,147.752,117.813,125.766,141.79
2170,Hugh_Carey/Hugh_Carey_0001.jpg,,109.36,112.605,149.608,113.222,130.115,143.123
2172,Hugh_Hefner/Hugh_Hefner_0001.jpg,,105.264,113.285,146.334,110.408,124.731,138.091
2173,Hugh_Jessiman/Hugh_Jessiman_0001.jpg,,103.945,118.163,144.253,111.807,128.612,138.658
2174,Hugh_Miller/Hugh_Miller_0001.jpg,,103.053,110.151,144.956,114.235,125.687,143.307
2176,Hugo_Colace/Hugo_Colace_0001.jpg,,108.588,121.178,147.396,115.345,127.74,151.372
2177,Hugo_Conte/Hugo_Conte_0001.jpg,,152.231,193.385,192.359,200.734,163.172,223.721
2178,Humberto_Coelho/Humberto_Coelho_0001.jpg,,106.914,111.646,145.632,115.998,123.964,141.401
2179,Humberto_Espinoza/Humberto_Espinoza_0001.jpg,,108.086,115.405,148.046,113.556,120.313,141.183
2181,Hung_Wan-ting/Hung_Wan-ting_0001.jpg,,104.837,108.873,147.24,112.436,118.112,143.739
2182,Hunter_Bates/Hunter_Bates_0001.jpg,,103.739,115.684,146.262,113.366,123.59,138.976
2183,Hunter_Kemper/Hunter_Kemper_0001.jpg,,104.323,111.802,143.738,111.901,123.479,139.401
2184,Hushiar_Zebari/Hushiar_Zebari_0001.jpg,,103.028,115.284,142.311,116.356,122.172,143.638
2185,Hussam_Mohammed_Amin/Hussam_Mohammed_Amin_0001.jpg,,108.175,118.841,145.777,111.364,131.42,138.969
2186,Hussein_Malik/Hussein_Malik_0001.jpg,,104.466,115.668,146.703,114.447,125.682,140.625
2187,Hutomo_Mandala_Putra/Hutomo_Mandala_Putra_0001.jpg,,104.393,113.457,142.412,116.893,120.291,141.453
2188,Hwang_Doo-yun/Hwang_Doo-yun_0001.jpg,,107.462,115.693,146.714,115.126,127.933,140.693
2189,Iain_Anderson/Iain_Anderson_0001.jpg,,108.191,119.28,148.289,112.81,125.855,142.901
2191,Iain_Richmond/Iain_Richmond_0001.jpg,,105.217,114.158,147.553,118.138,125.773,142.21
2192,Ian_Campbell/Ian_Campbell_0001.jpg,,103.594,118.654,138.855,112.604,117.568,145.374
2194,Ian_Huntley/Ian_Huntley_0001.jpg,,102.105,110.443,148.085,115.039,116.003,142.465
2195,Ian_Knop/Ian_Knop_0001.jpg,,99.2331,112.677,144.516,108.499,124.301,139.571
2197,Ian_Moran/Ian_Moran_0001.jpg,,107.482,114.774,144.543,111.722,126.708,137.177
2198,Ian_Smith/Ian_Smith_0001.jpg,,107.088,112.47,147.734,117.685,123.32,144.703
2203,Ibrahim_Haddad/Ibrahim_Haddad_0001.jpg,,106.633,113.74,146.53,112.574,126.098,137.809
2204,Ibrahim_Hilal/Ibrahim_Hilal_0001.jpg,,106.067,114.111,146.486,119.139,120.25,138.774
2206,Ibrahim_Rugova/Ibrahim_Rugova_0001.jpg,,107.827,108.198,150.744,113.664,121.977,141.999
2208,Ignacio_Antonio_Velasco/Ignacio_Antonio_Velasco_0001.jpg,,102.36,112.47,150.284,117.599,128.642,142.658
2209,Ignatius_Wang/Ignatius_Wang_0001.jpg,,106.367,114.841,140.995,113.184,118.349,144.693
2214,Ilham_Aliev/Ilham_Aliev_0001.jpg,,105.656,111.034,144.175,116.274,121.09,139.433
2216,Imad_Khadduri/Imad_Khadduri_0001.jpg,,102.013,110.299,145.839,107.819,131.19,147.361
2220,Imran_Khan/Imran_Khan_0001.jpg,,105.232,111.937,146.524,114.314,124.727,145.764
2223,Infanta_Cristina/Infanta_Cristina_0001.jpg,,102.895,122.643,143.095,109.848,125.587,144.913
2224,Inga_Hall/Inga_Hall_0001.jpg,,102.479,113.594,146.916,109.851,126.736,141.325
2228,Ion_Iliescu/Ion_Iliescu_0001.jpg,,110.736,116.202,151.769,109.155,136.012,138.335
2230,Ira_Einhorn/Ira_Einhorn_0001.jpg,,98.1387,112.55,146.465,111.36,134.933,144.318
2231,Iran_Brown/Iran_Brown_0001.jpg,,104.06,117.468,148.391,115.738,127.268,148.513
2233,Irfan_Ahmed/Irfan_Ahmed_0001.jpg,,105.082,116.532,143.239,115.799,125.654,141.218
2234,Irina_Framtsova/Irina_Framtsova_0001.jpg,,104.209,115.328,149.881,112.559,125.583,142.817
2236,Irina_Yatchenko/Irina_Yatchenko_0001.jpg,,107.271,111.246,149.18,113.898,130.001,146.804
2237,Irv_Nathan/Irv_Nathan_0001.jpg,,105.639,112.245,150.508,115.081,123.394,141.621
2238,Irwan_Fadzi_Idris/Irwan_Fadzi_Idris_0001.jpg,,108.239,113.212,144.848,112.955,130.919,143.697
2239,Isabel_Orellana/Isabel_Orellana_0001.jpg,,95.0189,125.604,142.324,115.349,126.032,146.481
2240,Isabela_Moraes/Isabela_Moraes_0001.jpg,,104.493,119.097,145.546,109.838,125.935,145.1
2245,Isidro_Pastor/Isidro_Pastor_0001.jpg,,110.607,108.313,152.658,116.907,133.044,133.713
2247,Ismael_Miranda/Ismael_Miranda_0001.jpg,,104.353,114.83,146.81,115.985,126.987,141.808
2248,Ismail_Abu_Shanab/Ismail_Abu_Shanab_0001.jpg,,104.313,116.998,141.256,112.708,131.818,148.062
2249,Ismail_Cem/Ismail_Cem_0001.jpg,,105.725,109.408,147.693,114.305,118.918,140.153
2250,Ismail_Khan/Ismail_Khan_0001.jpg,,98.7785,115.118,144.139,109.452,124.451,142.194
2256,Ivan_Lee/Ivan_Lee_0001.jpg,,104.778,111.87,155.164,114.819,127.949,143.664
2260,Iveta_Benesova/Iveta_Benesova_0001.jpg,,107.636,111.148,146.249,117.764,127.334,143.437
2261,Ivo_Dubs/Ivo_Dubs_0001.jpg,,104.403,115.541,147.237,111.45,127.517,141.178
2262,Izzat_Ibrahim/Izzat_Ibrahim_0001.jpg,,106.45,112.387,147.077,117.459,124.156,137.613
2264,Jack_Goodman/Jack_Goodman_0001.jpg,,107.75,112.655,150.456,122.934,123.918,137.123
2266,Jack_Knowlton/Jack_Knowlton_0001.jpg,,103.821,118.188,146.193,113.067,135.493,150.433
2270,Jack_Smith/Jack_Smith_0001.jpg,,103.872,119.196,142.06,110.442,122.364,142.245
2275,Jackie_Dennis/Jackie_Dennis_0001.jpg,,104.981,117.668,144.117,119.445,123.374,138.901
2279,Jacqueline_Edwards/Jacqueline_Edwards_0001.jpg,,104.817,115.83,143.706,118.192,122.363,142.205
2281,Jacqueline_Marris/Jacqueline_Marris_0001.jpg,,106.225,114.408,147.673,109.679,125.292,142.931
2284,Jacques_Kallis/Jacques_Kallis_0001.jpg,,100.822,114.719,144.288,112.233,122.262,141.284
2286,Jacques_Villeneuve/Jacques_Villeneuve_0001.jpg,,99.7728,113.624,148.948,110.408,122.611,138.154
2288,Jade_Jagger/Jade_Jagger_0001.jpg,,104.793,120.337,148.708,110.076,131.211,144.379
2290,Jaime_Orti/Jaime_Orti_0001.jpg,,100.667,112.212,138.772,115.201,107.716,145.282
2292,Jake_Brace/Jake_Brace_0001.jpg,,103.959,118.387,145.008,114.342,123.012,150.78
2295,Jakob_Kellenberger/Jakob_Kellenberger_0001.jpg,,113.052,112.198,147.435,119.144,124.364,141.405
2299,James_Ballenger/James_Ballenger_0001.jpg,,103.163,115.199,143.341,113.149,119.722,144.002
